BSSIDLabel,RSSLabel,SSIDLabel,finLabel
74:25:8a:44:f1:f0,-83,HUST_WIRELESS,66
38:22:d6:8c:77:30,-89,HUST_WIRELESS,66
38:22:d6:8c:77:31,-89,HUST_WIRELESS_AUTO,66
1a:69:6c:07:9c:24,-82,HUST_WIRELESS_AUTO,66
4a:00:e3:24:ce:f4,-83,RTOS-PC,66
d4:ee:07:45:03:10,-91,HIWIFI-ISE,66
38:22:d6:8c:77:32,-89,HUST_TEST,66
06:69:6c:0a:bf:06,-83,HUST_WIRELESS,66
74:25:8a:44:f1:f1,-83,HUST_WIRELESS_AUTO,66
0e:69:6c:0a:bd:1a,-89,HUST_WIRELESS_AUTO,66
38:22:d6:aa:15:30,-81,ChinaNet,66
fa:69:6c:07:96:e0,-90,HUST_WIRELESS,66
06:69:6c:0a:bd:1a,-89,HUST_WIRELESS,66
06:69:6c:0a:bf:02,-48,HUST_WIRELESS,67
88:25:93:58:06:63,-59,TP-LINK_580663,67
4a:69:6c:07:a1:e5,-63,HUST_WIRELESS,67
2a:69:6c:05:c5:23,-69,HUST_WIRELESS,67
2a:69:6c:05:c5:25,-69,HUST_WIRELESS_AUTO,67
00:0f:e2:db:26:20,-66,ChinaNet,67
b0:d5:9d:8c:2d:b1,-69,360免费WiFi-B1,67
6a:69:6c:05:c3:09,-73,HUST_WIRELESS_AUTO,67
0e:69:6c:0a:bf:02,-49,HUST_WIRELESS_AUTO,67
6a:69:6c:05:c3:07,-74,HUST_WIRELESS,67
06:69:6c:0a:be:fa,-75,HUST_WIRELESS,67
ba:69:6c:05:c4:4e,-83,HUST_WIRELESS_AUTO,67
ea:69:6c:07:90:1f,-84,HUST_WIRELESS,67
3a:69:6c:07:99:84,-83,HUST_WIRELESS,67
3a:69:6c:07:99:86,-78,HUST_WIRELESS_AUTO,67
0e:69:6c:0a:be:fa,-75,HUST_WIRELESS_AUTO,67
4a:69:6c:07:a1:e7,-63,HUST_WIRELESS_AUTO,67
0e:69:6c:0a:bf:56,-85,HUST_WIRELESS_AUTO,67
06:69:6c:0a:bf:56,-87,HUST_WIRELESS,67
0e:69:6c:0a:bf:06,-83,HUST_WIRELESS_AUTO,67
00:87:46:20:fb:02,-69,360WiFi-FB02,67
24:69:68:a3:08:b7,-83,csdc-tplink,67
48:3c:0c:eb:e4:6c,-80,lion,67
4a:69:6c:07:a2:37,-82,HUST_WIRELESS_AUTO,67
38:22:d6:aa:15:30,-86,ChinaNet,67
8a:69:6c:07:91:69,-93,HUST_WIRELESS,67
74:25:8a:44:f1:f1,-82,HUST_WIRELESS_AUTO,67
4a:00:e3:24:ce:f4,-83,RTOS-PC,67
00:36:76:43:f1:a8,-85,徐-A8,67
0e:69:6c:0b:1e:82,-88,HUST_WIRELESS_AUTO,67
aa:69:6c:07:9e:1d,-91,HUST_WIRELESS_AUTO,67
aa:69:6c:07:9e:1b,-91,HUST_WIRELESS,67
d4:ee:07:45:03:10,-84,HIWIFI-ISE,67
00:36:76:1e:a4:1e,-87,360免费WiFi-1E,67
20:76:93:3a:ae:78,-91,HC5761,67
06:69:6c:0a:bf:02,-48,HUST_WIRELESS,68
88:25:93:58:06:63,-71,TP-LINK_580663,68
2a:69:6c:05:c5:23,-67,HUST_WIRELESS,68
2a:69:6c:05:c5:25,-66,HUST_WIRELESS_AUTO,68
00:0f:e2:db:26:20,-67,ChinaNet,68
4a:69:6c:07:a1:e7,-66,HUST_WIRELESS_AUTO,68
4a:69:6c:07:a1:e5,-66,HUST_WIRELESS,68
06:69:6c:0a:be:fa,-67,HUST_WIRELESS,68
0e:69:6c:0a:be:fa,-66,HUST_WIRELESS_AUTO,68
00:87:46:20:fb:02,-66,360WiFi-FB02,68
b0:d5:9d:8c:2d:b1,-73,360免费WiFi-B1,68
0e:69:6c:0a:bf:02,-50,HUST_WIRELESS_AUTO,68
4a:69:6c:07:a2:37,-88,HUST_WIRELESS_AUTO,68
3a:69:6c:07:99:84,-87,HUST_WIRELESS,68
74:25:8a:44:f1:f0,-76,HUST_WIRELESS,68
48:3c:0c:eb:e4:6c,-80,lion,68
ba:69:6c:05:c4:4e,-83,HUST_WIRELESS_AUTO,68
4a:69:6c:07:a2:35,-88,HUST_WIRELESS,68
0e:69:6c:0a:c0:86,-77,HUST_WIRELESS_AUTO,68
06:69:6c:0a:c0:86,-77,HUST_WIRELESS,68
7a:69:6c:07:96:7a,-85,HUST_WIRELESS_AUTO,68
0e:69:6c:0a:bf:56,-88,HUST_WIRELESS_AUTO,68
38:22:d6:aa:15:30,-85,ChinaNet,68
2a:69:6c:07:a0:75,-85,HUST_WIRELESS_AUTO,68
0e:69:6c:0b:1b:6e,-87,HUST_WIRELESS_AUTO,68
fa:69:6c:07:96:e0,-88,HUST_WIRELESS,68
6a:69:6c:05:c3:07,-84,HUST_WIRELESS,68
06:69:6c:0b:1b:6e,-87,HUST_WIRELESS,68
7a:69:6c:07:96:78,-89,HUST_WIRELESS,68
74:25:8a:44:f1:f1,-83,HUST_WIRELESS_AUTO,68
4a:00:e3:24:ce:f4,-85,RTOS-PC,68
4a:69:6c:07:9a:67,-93,HUST_WIRELESS_AUTO,68
ea:69:6c:07:90:1f,-84,HUST_WIRELESS,68
24:69:68:a3:08:b7,-85,csdc-tplink,68
da:69:6c:07:93:40,-91,HUST_WIRELESS_AUTO,68
ba:69:6c:05:c4:4c,-85,HUST_WIRELESS,68
06:69:6c:0a:bf:02,-53,HUST_WIRELESS,69
88:25:93:58:06:63,-71,TP-LINK_580663,69
4a:69:6c:07:a1:e5,-73,HUST_WIRELESS,69
2a:69:6c:05:c5:23,-70,HUST_WIRELESS,69
2a:69:6c:05:c5:25,-69,HUST_WIRELESS_AUTO,69
00:0f:e2:db:26:20,-73,ChinaNet,69
b0:d5:9d:8c:2d:b1,-73,360免费WiFi-B1,69
0e:69:6c:0a:bf:02,-53,HUST_WIRELESS_AUTO,69
4a:69:6c:07:a1:e7,-72,HUST_WIRELESS_AUTO,69
48:3c:0c:eb:e4:6c,-86,lion,69
0e:69:6c:0a:be:fa,-71,HUST_WIRELESS_AUTO,69
06:69:6c:0a:be:fa,-70,HUST_WIRELESS,69
4a:69:6c:07:a2:35,-77,HUST_WIRELESS,69
06:69:6c:0a:bf:06,-82,HUST_WIRELESS,69
3a:69:6c:07:99:86,-83,HUST_WIRELESS_AUTO,69
ba:69:6c:05:c4:4e,-88,HUST_WIRELESS_AUTO,69
00:87:46:20:fb:02,-73,360WiFi-FB02,69
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,69
4c:e6:76:c9:fc:00,-86,HongboJiangOffice,69
06:69:6c:0a:bf:56,-88,HUST_WIRELESS,69
0e:69:6c:0a:bf:06,-82,HUST_WIRELESS_AUTO,69
f8:da:0c:73:0f:e7,-91,yang,69
fa:69:6c:07:96:e0,-84,HUST_WIRELESS,69
aa:69:6c:07:9a:fb,-91,HUST_WIRELESS,69
aa:69:6c:07:9a:fd,-88,HUST_WIRELESS_AUTO,69
6a:69:6c:05:c3:07,-78,HUST_WIRELESS,69
8a:69:6c:07:9c:09,-87,HUST_WIRELESS,69
ea:69:6c:07:90:11,-82,HUST_WIRELESS_AUTO,69
0e:69:6c:0a:c0:86,-88,HUST_WIRELESS_AUTO,69
1a:69:6c:07:9c:24,-89,HUST_WIRELESS_AUTO,69
24:69:68:a3:08:b7,-92,csdc-tplink,69
06:69:6c:0a:bf:02,-67,HUST_WIRELESS,70
88:25:93:58:06:63,-65,TP-LINK_580663,70
2a:69:6c:05:c5:23,-71,HUST_WIRELESS,70
2a:69:6c:05:c5:25,-69,HUST_WIRELESS_AUTO,70
00:0f:e2:db:26:20,-65,ChinaNet,70
4a:69:6c:07:a1:e7,-69,HUST_WIRELESS_AUTO,70
4a:69:6c:07:a1:e5,-68,HUST_WIRELESS,70
3a:69:6c:07:99:84,-86,HUST_WIRELESS,70
00:87:46:20:fb:02,-77,360WiFi-FB02,70
ea:69:6c:07:90:11,-83,HUST_WIRELESS_AUTO,70
6a:69:6c:05:c3:07,-83,HUST_WIRELESS,70
6a:69:6c:05:c3:09,-84,HUST_WIRELESS_AUTO,70
0e:69:6c:0a:be:fa,-66,HUST_WIRELESS_AUTO,70
06:69:6c:0a:be:fa,-65,HUST_WIRELESS,70
b0:d5:9d:8c:2d:b1,-73,360免费WiFi-B1,70
38:22:d6:8c:77:32,-76,HUST_TEST,70
aa:69:6c:07:95:fd,-90,HUST_WIRELESS_AUTO,70
fa:69:6c:07:96:e2,-87,HUST_WIRELESS_AUTO,70
0e:69:6c:0a:bf:02,-64,HUST_WIRELESS_AUTO,70
fa:69:6c:07:96:e0,-91,HUST_WIRELESS,70
ba:69:6c:05:c4:4c,-85,HUST_WIRELESS,70
38:22:d6:8c:77:30,-76,HUST_WIRELESS,70
74:25:8a:44:f1:f1,-80,HUST_WIRELESS_AUTO,70
ba:69:6c:05:c4:4e,-86,HUST_WIRELESS_AUTO,70
ea:69:6c:07:90:1f,-83,HUST_WIRELESS,70
46:1c:a8:68:7d:47,-85,DIRECT-47-HP M252 LaserJet,70
2c:30:33:61:95:81,-86,CA95134,70
1a:69:6c:07:9c:24,-87,HUST_WIRELESS_AUTO,70
08:57:00:7b:63:16,-89,TL-WTR9500,70
38:97:d6:46:bc:41,-87,,70
da:69:6c:07:8e:9e,-87,HUST_WIRELESS,70
4a:00:e3:24:ce:f4,-78,RTOS-PC,70
c8:3a:35:22:ad:91,-80,HC5761,70
0e:69:6c:0a:c0:86,-88,HUST_WIRELESS_AUTO,70
da:69:6c:07:93:40,-91,HUST_WIRELESS_AUTO,70
06:69:6c:0a:bf:06,-80,HUST_WIRELESS,70
06:69:6c:0a:bf:02,-58,HUST_WIRELESS,71
88:25:93:58:06:63,-69,TP-LINK_580663,71
2a:69:6c:05:c5:23,-63,HUST_WIRELESS,71
2a:69:6c:05:c5:25,-63,HUST_WIRELESS_AUTO,71
00:0f:e2:db:26:20,-69,ChinaNet,71
4a:69:6c:07:a1:e7,-66,HUST_WIRELESS_AUTO,71
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,71
0e:69:6c:0a:be:fa,-67,HUST_WIRELESS_AUTO,71
06:69:6c:0a:be:fa,-67,HUST_WIRELESS,71
b0:d5:9d:8c:2d:b1,-66,360免费WiFi-B1,71
0e:69:6c:0a:bf:02,-54,HUST_WIRELESS_AUTO,71
74:25:8a:44:f1:f1,-76,HUST_WIRELESS_AUTO,71
ea:69:6c:07:90:11,-82,HUST_WIRELESS_AUTO,71
00:87:46:20:fb:02,-78,360WiFi-FB02,71
48:3c:0c:eb:e4:6c,-73,lion,71
74:25:8a:44:f1:f0,-75,HUST_WIRELESS,71
ba:69:6c:05:c4:4e,-79,HUST_WIRELESS_AUTO,71
ba:69:6c:05:c4:4c,-79,HUST_WIRELESS,71
3a:69:6c:07:99:84,-79,HUST_WIRELESS,71
d4:ee:07:45:03:10,-88,HIWIFI-ISE,71
38:22:d6:aa:15:30,-87,ChinaNet,71
6a:69:6c:05:c3:07,-81,HUST_WIRELESS,71
38:22:d6:8c:77:32,-85,HUST_TEST,71
ec:26:ca:ec:33:1e,-88,N501,71
6a:69:6c:05:c3:09,-81,HUST_WIRELESS_AUTO,71
4a:69:6c:07:a2:37,-82,HUST_WIRELESS_AUTO,71
4a:69:6c:07:a2:35,-84,HUST_WIRELESS,71
00:36:76:43:f1:a8,-82,徐-A8,71
4c:e6:76:c9:fc:00,-89,HongboJiangOffice,71
08:57:00:7b:63:16,-90,TL-WTR9500,71
ca:69:6c:05:c5:cf,-90,HUST_WIRELESS_AUTO,71
ca:69:6c:05:c5:cd,-92,HUST_WIRELESS,71
7a:69:6c:07:96:7a,-78,HUST_WIRELESS_AUTO,71
20:76:93:3a:ae:78,-85,HC5761,71
8a:69:6c:07:9c:0b,-90,HUST_WIRELESS_AUTO,71
06:69:6c:0a:bf:02,-57,HUST_WIRELESS,72
88:25:93:58:06:63,-69,TP-LINK_580663,72
2a:69:6c:05:c5:23,-64,HUST_WIRELESS,72
2a:69:6c:05:c5:25,-63,HUST_WIRELESS_AUTO,72
00:0f:e2:db:26:20,-72,ChinaNet,72
4a:69:6c:07:a1:e7,-75,HUST_WIRELESS_AUTO,72
4a:69:6c:07:a1:e5,-73,HUST_WIRELESS,72
0e:69:6c:0a:be:fa,-72,HUST_WIRELESS_AUTO,72
06:69:6c:0a:be:fa,-70,HUST_WIRELESS,72
b0:d5:9d:8c:2d:b1,-75,360免费WiFi-B1,72
0e:69:6c:0a:bf:02,-57,HUST_WIRELESS_AUTO,72
74:25:8a:44:f1:f1,-84,HUST_WIRELESS_AUTO,72
74:25:8a:44:f1:f0,-86,HUST_WIRELESS,72
ba:69:6c:05:c4:4c,-90,HUST_WIRELESS,72
3a:69:6c:07:99:84,-73,HUST_WIRELESS,72
6a:69:6c:05:c3:07,-86,HUST_WIRELESS,72
6a:69:6c:05:c3:09,-81,HUST_WIRELESS_AUTO,72
7a:69:6c:07:96:7a,-78,HUST_WIRELESS_AUTO,72
3a:69:6c:07:99:86,-72,HUST_WIRELESS_AUTO,72
4c:e6:76:c9:fc:00,-84,HongboJiangOffice,72
7a:69:6c:07:96:78,-77,HUST_WIRELESS,72
4a:69:6c:07:a2:37,-86,HUST_WIRELESS_AUTO,72
fa:69:6c:07:96:e2,-87,HUST_WIRELESS_AUTO,72
4a:00:e3:24:ce:f4,-84,RTOS-PC,72
ea:69:6c:07:90:1f,-84,HUST_WIRELESS,72
ca:69:6c:05:c5:cd,-90,HUST_WIRELESS,72
1a:69:6c:07:90:94,-83,HUST_WIRELESS_AUTO,72
fa:69:6c:07:96:e0,-88,HUST_WIRELESS,72
2a:69:6c:07:a0:75,-81,HUST_WIRELESS_AUTO,72
ea:69:6c:07:90:11,-86,HUST_WIRELESS_AUTO,72
ca:69:6c:05:c5:cf,-91,HUST_WIRELESS_AUTO,72
2a:69:6c:07:a0:73,-83,HUST_WIRELESS,72
1a:69:6c:07:90:92,-81,HUST_WIRELESS,72
4a:69:6c:07:a2:35,-89,HUST_WIRELESS,72
8a:69:6c:07:9c:0b,-90,HUST_WIRELESS_AUTO,72
24:69:68:a3:08:b7,-91,csdc-tplink,72
06:69:6c:0a:bf:02,-45,HUST_WIRELESS,73
88:25:93:58:06:63,-61,TP-LINK_580663,73
2a:69:6c:05:c5:23,-60,HUST_WIRELESS,73
2a:69:6c:05:c5:25,-60,HUST_WIRELESS_AUTO,73
00:0f:e2:db:26:20,-59,ChinaNet,73
4a:69:6c:07:a1:e7,-63,HUST_WIRELESS_AUTO,73
4a:69:6c:07:a1:e5,-63,HUST_WIRELESS,73
06:69:6c:0a:be:fa,-68,HUST_WIRELESS,73
6a:69:6c:05:c3:07,-81,HUST_WIRELESS,73
00:87:46:20:fb:02,-82,360WiFi-FB02,73
b0:d5:9d:8c:2d:b1,-68,360免费WiFi-B1,73
0e:69:6c:0a:be:fa,-66,HUST_WIRELESS_AUTO,73
7a:69:6c:07:96:7a,-86,HUST_WIRELESS_AUTO,73
ba:69:6c:05:c4:4e,-80,HUST_WIRELESS_AUTO,73
74:25:8a:44:f1:f1,-78,HUST_WIRELESS_AUTO,73
ba:69:6c:05:c4:4c,-80,HUST_WIRELESS,73
06:69:6c:0a:bf:06,-82,HUST_WIRELESS,73
0e:69:6c:0a:bf:02,-50,HUST_WIRELESS_AUTO,73
4a:00:e3:24:ce:f4,-74,RTOS-PC,73
fa:69:6c:07:96:e2,-88,HUST_WIRELESS_AUTO,73
1a:69:6c:07:9c:22,-84,HUST_WIRELESS,73
ea:69:6c:07:90:11,-84,HUST_WIRELESS_AUTO,73
1a:69:6c:07:9c:24,-83,HUST_WIRELESS_AUTO,73
42:49:0f:06:46:77,-85,DIRECT-77-HP M427 LaserJet,73
48:3c:0c:eb:e4:6c,-78,lion,73
0e:69:6c:0b:1b:6e,-88,HUST_WIRELESS_AUTO,73
fa:69:6c:07:96:e0,-88,HUST_WIRELESS,73
06:69:6c:0b:1b:6e,-88,HUST_WIRELESS,73
4a:69:6c:07:a2:37,-89,HUST_WIRELESS_AUTO,73
b0:d5:9d:92:64:90,-93,315,73
6a:69:6c:05:c3:09,-74,HUST_WIRELESS_AUTO,73
38:22:d6:8c:77:31,-80,HUST_WIRELESS_AUTO,73
0e:69:6c:0a:c0:86,-84,HUST_WIRELESS_AUTO,73
0e:69:6c:0a:bd:1a,-85,HUST_WIRELESS_AUTO,73
00:36:76:1e:a4:1e,-88,360免费WiFi-1E,73
06:69:6c:0a:bf:02,-52,HUST_WIRELESS,74
88:25:93:58:06:63,-64,TP-LINK_580663,74
2a:69:6c:05:c5:23,-69,HUST_WIRELESS,74
2a:69:6c:05:c5:25,-68,HUST_WIRELESS_AUTO,74
00:0f:e2:db:26:20,-57,ChinaNet,74
4a:69:6c:07:a1:e7,-64,HUST_WIRELESS_AUTO,74
4a:69:6c:07:a1:e5,-64,HUST_WIRELESS,74
0e:69:6c:0a:be:fa,-65,HUST_WIRELESS_AUTO,74
06:69:6c:0a:be:fa,-71,HUST_WIRELESS,74
0e:69:6c:0a:bf:02,-52,HUST_WIRELESS_AUTO,74
6a:69:6c:05:c3:07,-70,HUST_WIRELESS,74
3a:69:6c:07:99:86,-79,HUST_WIRELESS_AUTO,74
4c:e6:76:c9:fc:00,-79,HongboJiangOffice,74
00:87:46:20:fb:02,-76,360WiFi-FB02,74
74:25:8a:44:f1:f0,-81,HUST_WIRELESS,74
6a:69:6c:05:c3:09,-70,HUST_WIRELESS_AUTO,74
b0:d5:9d:8c:2d:b1,-70,360免费WiFi-B1,74
3a:69:6c:07:99:84,-78,HUST_WIRELESS,74
74:25:8a:44:f1:f1,-81,HUST_WIRELESS_AUTO,74
8a:69:6c:07:9c:0b,-86,HUST_WIRELESS_AUTO,74
fa:69:6c:07:96:e2,-86,HUST_WIRELESS_AUTO,74
ba:69:6c:05:c4:4e,-72,HUST_WIRELESS_AUTO,74
ca:69:6c:05:c5:cf,-86,HUST_WIRELESS_AUTO,74
3c:46:d8:d9:08:f1,-91,cc,74
ba:69:6c:05:c4:4c,-73,HUST_WIRELESS,74
0e:69:6c:0b:1b:6e,-79,HUST_WIRELESS_AUTO,74
06:69:6c:0b:1b:6e,-79,HUST_WIRELESS,74
38:22:d6:aa:15:30,-84,ChinaNet,74
4a:69:6c:07:a2:37,-83,HUST_WIRELESS_AUTO,74
00:36:76:1e:a4:1e,-84,360免费WiFi-1E,74
0e:69:6c:0a:bf:56,-87,HUST_WIRELESS_AUTO,74
4a:69:6c:07:a2:35,-83,HUST_WIRELESS,74
48:3c:0c:eb:e4:6c,-74,lion,74
7a:69:6c:07:96:7a,-80,HUST_WIRELESS_AUTO,74
7a:69:6c:05:c2:0a,-89,HUST_WIRELESS_AUTO,74
06:69:6c:0a:bf:02,-61,HUST_WIRELESS,75
88:25:93:58:06:63,-73,TP-LINK_580663,75
2a:69:6c:05:c5:23,-59,HUST_WIRELESS,75
2a:69:6c:05:c5:25,-59,HUST_WIRELESS_AUTO,75
00:0f:e2:db:26:20,-71,ChinaNet,75
4a:69:6c:07:a1:e7,-60,HUST_WIRELESS_AUTO,75
4a:69:6c:07:a1:e5,-61,HUST_WIRELESS,75
b0:d5:9d:8c:2d:b1,-79,360免费WiFi-B1,75
0e:69:6c:0a:bf:02,-61,HUST_WIRELESS_AUTO,75
4a:00:e3:24:ce:f4,-82,RTOS-PC,75
6a:69:6c:05:c3:09,-76,HUST_WIRELESS_AUTO,75
00:87:46:20:fb:02,-72,360WiFi-FB02,75
48:3c:0c:eb:e4:6c,-77,lion,75
06:69:6c:0a:be:fa,-62,HUST_WIRELESS,75
0e:69:6c:0a:be:fa,-62,HUST_WIRELESS_AUTO,75
ea:69:6c:07:90:11,-83,HUST_WIRELESS_AUTO,75
6a:69:6c:05:c3:07,-77,HUST_WIRELESS,75
74:25:8a:44:f1:f0,-74,HUST_WIRELESS,75
38:22:d6:8c:77:31,-87,HUST_WIRELESS_AUTO,75
74:25:8a:44:f1:f1,-73,HUST_WIRELESS_AUTO,75
38:22:d6:8c:77:32,-89,HUST_TEST,75
ea:69:6c:07:90:1f,-84,HUST_WIRELESS,75
7a:69:6c:07:96:7a,-85,HUST_WIRELESS_AUTO,75
1a:69:6c:07:9c:24,-83,HUST_WIRELESS_AUTO,75
3a:69:6c:07:99:84,-85,HUST_WIRELESS,75
1a:69:6c:07:9c:22,-86,HUST_WIRELESS,75
38:22:d6:8c:77:30,-90,HUST_WIRELESS,75
46:1c:a8:68:7d:47,-88,DIRECT-47-HP M252 LaserJet,75
ba:69:6c:05:c4:4e,-89,HUST_WIRELESS_AUTO,75
ba:69:6c:05:c4:4c,-89,HUST_WIRELESS,75
5a:69:6c:07:87:e6,-90,HUST_WIRELESS,75
3a:69:6c:07:99:86,-85,HUST_WIRELESS_AUTO,75
00:36:76:1e:a4:1e,-90,360免费WiFi-1E,75
8a:69:6c:07:9c:0b,-91,HUST_WIRELESS_AUTO,75
7a:69:6c:07:96:78,-82,HUST_WIRELESS,75
06:69:6c:0a:bf:02,-52,HUST_WIRELESS,76
88:25:93:58:06:63,-72,TP-LINK_580663,76
2a:69:6c:05:c5:23,-67,HUST_WIRELESS,76
2a:69:6c:05:c5:25,-66,HUST_WIRELESS_AUTO,76
00:0f:e2:db:26:20,-60,ChinaNet,76
4a:69:6c:07:a1:e7,-64,HUST_WIRELESS_AUTO,76
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,76
b0:d5:9d:8c:2d:b1,-75,360免费WiFi-B1,76
0e:69:6c:0a:bf:02,-51,HUST_WIRELESS_AUTO,76
06:69:6c:0a:be:fa,-58,HUST_WIRELESS,76
0e:69:6c:0a:be:fa,-58,HUST_WIRELESS_AUTO,76
4a:69:6c:07:a2:37,-83,HUST_WIRELESS_AUTO,76
7a:69:6c:07:96:7a,-80,HUST_WIRELESS_AUTO,76
6a:69:6c:05:c3:09,-74,HUST_WIRELESS_AUTO,76
00:87:46:20:fb:02,-81,360WiFi-FB02,76
ba:69:6c:05:c4:4e,-91,HUST_WIRELESS_AUTO,76
4a:69:6c:07:a2:35,-88,HUST_WIRELESS,76
ba:69:6c:05:c4:4c,-89,HUST_WIRELESS,76
ea:69:6c:07:90:11,-77,HUST_WIRELESS_AUTO,76
7a:69:6c:07:96:78,-80,HUST_WIRELESS,76
0e:69:6c:0a:bf:06,-81,HUST_WIRELESS_AUTO,76
06:69:6c:0a:bf:06,-82,HUST_WIRELESS,76
da:69:6c:07:8e:90,-88,HUST_WIRELESS_AUTO,76
fa:69:6c:07:95:f2,-93,HUST_WIRELESS_AUTO,76
6a:69:6c:05:c3:07,-80,HUST_WIRELESS,76
38:22:d6:8c:77:30,-89,HUST_WIRELESS,76
fa:69:6c:07:95:f0,-91,HUST_WIRELESS,76
0e:69:6c:0a:bf:56,-88,HUST_WIRELESS_AUTO,76
e0:06:e6:94:3b:01,-89,lj,76
00:87:36:3b:c8:74,-91,guesswhoiam,76
08:57:00:7b:63:16,-91,TL-WTR9500,76
06:69:6c:0a:bf:56,-88,HUST_WIRELESS,76
0e:69:6c:0a:bd:1a,-83,HUST_WIRELESS_AUTO,76
46:1c:a8:68:7d:47,-86,DIRECT-47-HP M252 LaserJet,76
3c:46:d8:d9:08:f1,-90,cc,76
06:69:6c:0a:bf:02,-54,HUST_WIRELESS,77
88:25:93:58:06:63,-64,TP-LINK_580663,77
2a:69:6c:05:c5:23,-71,HUST_WIRELESS,77
2a:69:6c:05:c5:25,-72,HUST_WIRELESS_AUTO,77
00:0f:e2:db:26:20,-69,ChinaNet,77
4a:69:6c:07:a1:e7,-64,HUST_WIRELESS_AUTO,77
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,77
b0:d5:9d:8c:2d:b1,-75,360免费WiFi-B1,77
0e:69:6c:0a:bf:02,-53,HUST_WIRELESS_AUTO,77
06:69:6c:0a:be:fa,-66,HUST_WIRELESS,77
0e:69:6c:0a:be:fa,-65,HUST_WIRELESS_AUTO,77
48:3c:0c:eb:e4:6c,-72,lion,77
4c:e6:76:c9:fc:00,-86,HongboJiangOffice,77
c8:3a:35:22:ad:91,-71,HC5761,77
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,77
ea:69:6c:07:90:1f,-80,HUST_WIRELESS,77
8c:a6:df:91:51:45,-81,server-2,77
2c:30:33:61:95:81,-86,CA95134,77
38:22:d6:8c:77:31,-82,HUST_WIRELESS_AUTO,77
4a:00:e3:24:ce:f4,-83,RTOS-PC,77
00:87:46:20:fb:02,-74,360WiFi-FB02,77
38:22:d6:8c:77:32,-81,HUST_TEST,77
38:22:d6:8c:77:30,-81,HUST_WIRELESS,77
4a:69:6c:07:a2:37,-90,HUST_WIRELESS_AUTO,77
7a:69:6c:07:96:78,-84,HUST_WIRELESS,77
7a:69:6c:07:96:7a,-84,HUST_WIRELESS_AUTO,77
0e:69:6c:0a:c0:86,-83,HUST_WIRELESS_AUTO,77
b0:95:8e:8e:b3:43,-88,STAR,77
00:36:76:43:f1:a8,-90,徐-A8,77
06:69:6c:0a:c0:86,-83,HUST_WIRELESS,77
3a:69:6c:07:99:84,-80,HUST_WIRELESS,77
ca:69:6c:05:c5:cd,-87,HUST_WIRELESS,77
38:97:d6:46:bc:41,-89,,77
ea:69:6c:07:90:11,-79,HUST_WIRELESS_AUTO,77
d4:ee:07:45:03:10,-85,HIWIFI-ISE,77
06:69:6c:0a:bf:02,-67,HUST_WIRELESS,78
88:25:93:58:06:63,-67,TP-LINK_580663,78
2a:69:6c:05:c5:23,-59,HUST_WIRELESS,78
2a:69:6c:05:c5:25,-58,HUST_WIRELESS_AUTO,78
00:0f:e2:db:26:20,-64,ChinaNet,78
4a:69:6c:07:a1:e7,-59,HUST_WIRELESS_AUTO,78
4a:69:6c:07:a1:e5,-59,HUST_WIRELESS,78
06:69:6c:0a:be:fa,-62,HUST_WIRELESS,78
0e:69:6c:0a:be:fa,-61,HUST_WIRELESS_AUTO,78
00:87:46:20:fb:02,-81,360WiFi-FB02,78
6a:69:6c:05:c3:07,-81,HUST_WIRELESS,78
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,78
4a:00:e3:24:ce:f4,-81,RTOS-PC,78
ba:69:6c:05:c4:4c,-82,HUST_WIRELESS,78
4a:69:6c:07:a2:37,-85,HUST_WIRELESS_AUTO,78
7a:69:6c:07:96:7a,-65,HUST_WIRELESS_AUTO,78
0e:69:6c:0b:1b:6e,-73,HUST_WIRELESS_AUTO,78
0e:69:6c:0a:bf:02,-67,HUST_WIRELESS_AUTO,78
06:69:6c:0b:1b:6e,-74,HUST_WIRELESS,78
7a:69:6c:07:96:78,-65,HUST_WIRELESS,78
0e:69:6c:0a:bf:06,-77,HUST_WIRELESS_AUTO,78
48:3c:0c:eb:e4:6c,-78,lion,78
4a:69:6c:07:85:77,-84,HUST_WIRELESS_AUTO,78
4c:e6:76:c9:fc:00,-85,HongboJiangOffice,78
ea:69:6c:07:90:11,-85,HUST_WIRELESS_AUTO,78
4a:69:6c:07:a2:35,-85,HUST_WIRELESS,78
38:22:d6:8c:77:30,-88,HUST_WIRELESS,78
aa:69:6c:07:95:fd,-91,HUST_WIRELESS_AUTO,78
fa:69:6c:07:96:e2,-84,HUST_WIRELESS_AUTO,78
1a:69:6c:07:9c:22,-85,HUST_WIRELESS,78
fa:69:6c:07:96:e0,-84,HUST_WIRELESS,78
1a:69:6c:07:90:94,-88,HUST_WIRELESS_AUTO,78
b0:d5:9d:92:64:90,-90,315,78
00:0f:e2:db:25:20,-87,ChinaNet,78
aa:69:6c:07:95:fb,-91,HUST_WIRELESS,78
b0:d5:9d:8c:2d:b1,-79,360免费WiFi-B1,78
06:69:6c:0a:bf:02,-52,HUST_WIRELESS,79
